sample	species	abundance
SL259935	Bacillus_megaterium	0
SL259936	Bacillus_megaterium	0
SL259937	Bacillus_megaterium	0
SL259943	Bacillus_megaterium	0
SL259944	Bacillus_megaterium	0
SL259945	Bacillus_megaterium	0
SL259946	Bacillus_megaterium	0
SL259925	Geobacillus_unclassified	0
SL259926	Geobacillus_unclassified	0
SL259927	Geobacillus_unclassified	0
SL259928	Geobacillus_unclassified	0
SL259934	Geobacillus_unclassified	0
SL259935	Geobacillus_unclassified	0
SL259936	Geobacillus_unclassified	0
SL259937	Geobacillus_unclassified	0
SL259943	Geobacillus_unclassified	0
SL259944	Geobacillus_unclassified	0
SL259945	Geobacillus_unclassified	0
SL259946	Geobacillus_unclassified	0
SL259925	Marinococcus_halotolerans	0
SL259926	Marinococcus_halotolerans	0
SL259927	Marinococcus_halotolerans	0
SL259928	Marinococcus_halotolerans	0
SL259934	Marinococcus_halotolerans	0
SL259935	Marinococcus_halotolerans	0
SL259936	Marinococcus_halotolerans	0
SL259937	Marinococcus_halotolerans	0
SL259943	Marinococcus_halotolerans	0
SL259944	Marinococcus_halotolerans	0
SL259945	Marinococcus_halotolerans	0
SL259946	Marinococcus_halotolerans	0
SL259925	Exiguobacterium_unclassified	0
SL259926	Exiguobacterium_unclassified	0
SL259927	Exiguobacterium_unclassified	0
SL259928	Exiguobacterium_unclassified	0
SL259934	Exiguobacterium_unclassified	0
SL259935	Exiguobacterium_unclassified	0
SL259936	Exiguobacterium_unclassified	0
SL259937	Exiguobacterium_unclassified	0
SL259943	Exiguobacterium_unclassified	0
SL259944	Exiguobacterium_unclassified	0
SL259945	Exiguobacterium_unclassified	0
SL259946	Exiguobacterium_unclassified	0
SL259925	Gemella_haemolysans	0
SL259926	Gemella_haemolysans	0
SL259927	Gemella_haemolysans	0
SL259928	Gemella_haemolysans	0
SL259934	Gemella_haemolysans	0
SL259935	Gemella_haemolysans	0
SL259936	Gemella_haemolysans	0
SL259937	Gemella_haemolysans	0
SL259943	Gemella_haemolysans	0
SL259944	Gemella_haemolysans	0
SL259945	Gemella_haemolysans	0
SL259946	Gemella_haemolysans	0
SL259925	Gemella_unclassified	0
SL259926	Gemella_unclassified	0
SL259927	Gemella_unclassified	0
SL259928	Gemella_unclassified	0
SL259934	Gemella_unclassified	0
SL259935	Gemella_unclassified	0
SL259936	Gemella_unclassified	0
SL259937	Gemella_unclassified	0
SL259943	Gemella_unclassified	0
SL259944	Gemella_unclassified	0
SL259945	Gemella_unclassified	0
SL259946	Gemella_unclassified	0
SL259925	Listeria_monocytogenes	0
SL259926	Listeria_monocytogenes	0
SL259927	Listeria_monocytogenes	0
SL259928	Listeria_monocytogenes	0.32431
SL259934	Listeria_monocytogenes	0
SL259935	Listeria_monocytogenes	0
SL259936	Listeria_monocytogenes	0
SL259937	Listeria_monocytogenes	0.08315
SL259943	Listeria_monocytogenes	0
SL259944	Listeria_monocytogenes	0
SL259945	Listeria_monocytogenes	0
SL259946	Listeria_monocytogenes	0
SL259925	Macrococcus_caseolyticus	0
SL259926	Macrococcus_caseolyticus	0
SL259927	Macrococcus_caseolyticus	0
SL259928	Macrococcus_caseolyticus	0
SL259934	Macrococcus_caseolyticus	0
SL259935	Macrococcus_caseolyticus	0
SL259936	Macrococcus_caseolyticus	0
SL259937	Macrococcus_caseolyticus	0
SL259943	Macrococcus_caseolyticus	0
SL259944	Macrococcus_caseolyticus	0
SL259945	Macrococcus_caseolyticus	0
SL259946	Macrococcus_caseolyticus	0
SL259925	Salinicoccus_albus	0
SL259926	Salinicoccus_albus	0
SL259927	Salinicoccus_albus	0
SL259928	Salinicoccus_albus	0
SL259934	Salinicoccus_albus	0
SL259935	Salinicoccus_albus	0
SL259936	Salinicoccus_albus	0
SL259937	Salinicoccus_albus	0
SL259943	Salinicoccus_albus	0
SL259944	Salinicoccus_albus	0
SL259945	Salinicoccus_albus	0
SL259946	Salinicoccus_albus	0
SL259925	Salinicoccus_carnicancri	0
SL259926	Salinicoccus_carnicancri	0
SL259927	Salinicoccus_carnicancri	0
SL259928	Salinicoccus_carnicancri	0
SL259934	Salinicoccus_carnicancri	0
SL259935	Salinicoccus_carnicancri	0
SL259936	Salinicoccus_carnicancri	0
SL259937	Salinicoccus_carnicancri	0
SL259943	Salinicoccus_carnicancri	0
SL259944	Salinicoccus_carnicancri	0
SL259945	Salinicoccus_carnicancri	0
SL259946	Salinicoccus_carnicancri	0
SL259925	Staphylococcus_aureus	0
SL259926	Staphylococcus_aureus	0
SL259927	Staphylococcus_aureus	0
SL259928	Staphylococcus_aureus	0
SL259934	Staphylococcus_aureus	0
SL259935	Staphylococcus_aureus	0
SL259936	Staphylococcus_aureus	0
SL259937	Staphylococcus_aureus	0
SL259943	Staphylococcus_aureus	0
SL259944	Staphylococcus_aureus	0
SL259945	Staphylococcus_aureus	0
SL259946	Staphylococcus_aureus	0
SL259925	Staphylococcus_caprae_capitis	0.72359
SL259926	Staphylococcus_caprae_capitis	0.55536
SL259927	Staphylococcus_caprae_capitis	9.62533
SL259928	Staphylococcus_caprae_capitis	0.58196
SL259934	Staphylococcus_caprae_capitis	0.53201
SL259935	Staphylococcus_caprae_capitis	64.51846
SL259936	Staphylococcus_caprae_capitis	0.37784
SL259937	Staphylococcus_caprae_capitis	0.20663
SL259943	Staphylococcus_caprae_capitis	58.50895
SL259944	Staphylococcus_caprae_capitis	0.85624
SL259945	Staphylococcus_caprae_capitis	3.45466
SL259946	Staphylococcus_caprae_capitis	0.51291
SL259925	Staphylococcus_carnosus	0
SL259926	Staphylococcus_carnosus	0
SL259927	Staphylococcus_carnosus	0
SL259928	Staphylococcus_carnosus	0
SL259934	Staphylococcus_carnosus	0
SL259935	Staphylococcus_carnosus	0
SL259936	Staphylococcus_carnosus	0
SL259937	Staphylococcus_carnosus	0
SL259943	Staphylococcus_carnosus	0
SL259944	Staphylococcus_carnosus	0
SL259945	Staphylococcus_carnosus	0
SL259946	Staphylococcus_carnosus	0
SL259925	Staphylococcus_epidermidis	0
SL259926	Staphylococcus_epidermidis	0
SL259927	Staphylococcus_epidermidis	12.72979
SL259928	Staphylococcus_epidermidis	0.00828
SL259934	Staphylococcus_epidermidis	0
SL259935	Staphylococcus_epidermidis	4.62535
SL259936	Staphylococcus_epidermidis	0.11656999999999999
SL259937	Staphylococcus_epidermidis	0
SL259943	Staphylococcus_epidermidis	3.94653
SL259944	Staphylococcus_epidermidis	0
SL259945	Staphylococcus_epidermidis	0
SL259946	Staphylococcus_epidermidis	0.0744
SL259925	Staphylococcus_haemolyticus	0
SL259926	Staphylococcus_haemolyticus	0
SL259927	Staphylococcus_haemolyticus	1.43507
SL259928	Staphylococcus_haemolyticus	0
SL259934	Staphylococcus_haemolyticus	0
SL259935	Staphylococcus_haemolyticus	1.06598
SL259936	Staphylococcus_haemolyticus	0
SL259937	Staphylococcus_haemolyticus	0
SL259943	Staphylococcus_haemolyticus	0.84593
SL259944	Staphylococcus_haemolyticus	0
SL259945	Staphylococcus_haemolyticus	0
SL259946	Staphylococcus_haemolyticus	0
SL259925	Staphylococcus_hominis	0.19709
SL259926	Staphylococcus_hominis	0
SL259927	Staphylococcus_hominis	0.14735
SL259928	Staphylococcus_hominis	0
SL259934	Staphylococcus_hominis	0
SL259935	Staphylococcus_hominis	0
SL259936	Staphylococcus_hominis	0
SL259937	Staphylococcus_hominis	0
SL259943	Staphylococcus_hominis	0
SL259944	Staphylococcus_hominis	0
SL259945	Staphylococcus_hominis	0
SL259946	Staphylococcus_hominis	0
SL259925	Staphylococcus_lugdunensis	0
SL259926	Staphylococcus_lugdunensis	0
SL259927	Staphylococcus_lugdunensis	0
SL259928	Staphylococcus_lugdunensis	0
SL259934	Staphylococcus_lugdunensis	0
SL259935	Staphylococcus_lugdunensis	0
SL259936	Staphylococcus_lugdunensis	0
SL259937	Staphylococcus_lugdunensis	0
SL259943	Staphylococcus_lugdunensis	0
SL259944	Staphylococcus_lugdunensis	0
SL259945	Staphylococcus_lugdunensis	0
SL259946	Staphylococcus_lugdunensis	0
SL259925	Staphylococcus_pettenkoferi	0
SL259926	Staphylococcus_pettenkoferi	0
SL259927	Staphylococcus_pettenkoferi	0
SL259928	Staphylococcus_pettenkoferi	0
SL259934	Staphylococcus_pettenkoferi	0
SL259935	Staphylococcus_pettenkoferi	0
SL259936	Staphylococcus_pettenkoferi	0
SL259937	Staphylococcus_pettenkoferi	0
SL259943	Staphylococcus_pettenkoferi	0
SL259944	Staphylococcus_pettenkoferi	0
SL259945	Staphylococcus_pettenkoferi	0
SL259946	Staphylococcus_pettenkoferi	0
SL259925	Staphylococcus_saprophyticus	0
SL259926	Staphylococcus_saprophyticus	0
SL259927	Staphylococcus_saprophyticus	0
SL259928	Staphylococcus_saprophyticus	0
SL259934	Staphylococcus_saprophyticus	0
SL259935	Staphylococcus_saprophyticus	0.15961
SL259936	Staphylococcus_saprophyticus	0
SL259937	Staphylococcus_saprophyticus	0
SL259943	Staphylococcus_saprophyticus	0.08304
SL259944	Staphylococcus_saprophyticus	0
SL259945	Staphylococcus_saprophyticus	0
SL259946	Staphylococcus_saprophyticus	0
SL259925	Staphylococcus_warneri	0
SL259926	Staphylococcus_warneri	0
SL259927	Staphylococcus_warneri	0
SL259928	Staphylococcus_warneri	0
SL259934	Staphylococcus_warneri	0
SL259935	Staphylococcus_warneri	0
SL259936	Staphylococcus_warneri	0
SL259937	Staphylococcus_warneri	0
SL259943	Staphylococcus_warneri	0
SL259944	Staphylococcus_warneri	0
SL259945	Staphylococcus_warneri	0
SL259946	Staphylococcus_warneri	0
SL259925	Abiotrophia_defectiva	0
SL259926	Abiotrophia_defectiva	0
SL259927	Abiotrophia_defectiva	0
SL259928	Abiotrophia_defectiva	0
SL259934	Abiotrophia_defectiva	0
SL259935	Abiotrophia_defectiva	0
SL259936	Abiotrophia_defectiva	0
SL259937	Abiotrophia_defectiva	0
SL259943	Abiotrophia_defectiva	0
SL259944	Abiotrophia_defectiva	0
SL259945	Abiotrophia_defectiva	0
SL259946	Abiotrophia_defectiva	0
SL259925	Aerococcus_viridans	0
SL259926	Aerococcus_viridans	0
SL259927	Aerococcus_viridans	0
SL259928	Aerococcus_viridans	0
SL259934	Aerococcus_viridans	0
SL259935	Aerococcus_viridans	0
SL259936	Aerococcus_viridans	0
SL259937	Aerococcus_viridans	0
SL259943	Aerococcus_viridans	0
SL259944	Aerococcus_viridans	0
SL259945	Aerococcus_viridans	0
SL259946	Aerococcus_viridans	0
SL259925	Dolosigranulum_pigrum	0
SL259926	Dolosigranulum_pigrum	0
SL259927	Dolosigranulum_pigrum	0
SL259928	Dolosigranulum_pigrum	0
SL259934	Dolosigranulum_pigrum	0
SL259935	Dolosigranulum_pigrum	0
SL259936	Dolosigranulum_pigrum	0
SL259937	Dolosigranulum_pigrum	0
SL259943	Dolosigranulum_pigrum	0
SL259944	Dolosigranulum_pigrum	0
SL259945	Dolosigranulum_pigrum	0
SL259946	Dolosigranulum_pigrum	0
SL259925	Granulicatella_adiacens	0
SL259926	Granulicatella_adiacens	0
SL259927	Granulicatella_adiacens	0
SL259928	Granulicatella_adiacens	0
SL259934	Granulicatella_adiacens	0
SL259935	Granulicatella_adiacens	0
SL259936	Granulicatella_adiacens	0
SL259937	Granulicatella_adiacens	0
SL259943	Granulicatella_adiacens	0
SL259944	Granulicatella_adiacens	0
SL259945	Granulicatella_adiacens	0
SL259946	Granulicatella_adiacens	0
SL259925	Granulicatella_elegans	0
SL259926	Granulicatella_elegans	0
SL259927	Granulicatella_elegans	0
SL259928	Granulicatella_elegans	0
SL259934	Granulicatella_elegans	0
SL259935	Granulicatella_elegans	0
SL259936	Granulicatella_elegans	0
SL259937	Granulicatella_elegans	0
SL259943	Granulicatella_elegans	0
SL259944	Granulicatella_elegans	0
SL259945	Granulicatella_elegans	0
SL259946	Granulicatella_elegans	0
SL259925	Granulicatella_unclassified	0
SL259926	Granulicatella_unclassified	0
SL259927	Granulicatella_unclassified	0
SL259928	Granulicatella_unclassified	0
SL259934	Granulicatella_unclassified	0
SL259935	Granulicatella_unclassified	0
SL259936	Granulicatella_unclassified	0
SL259937	Granulicatella_unclassified	0
SL259943	Granulicatella_unclassified	0
SL259944	Granulicatella_unclassified	0
SL259945	Granulicatella_unclassified	0
SL259946	Granulicatella_unclassified	0
SL259925	Enterococcus_casseliflavus	0
SL259926	Enterococcus_casseliflavus	0
SL259927	Enterococcus_casseliflavus	0
SL259928	Enterococcus_casseliflavus	0
SL259934	Enterococcus_casseliflavus	0
SL259935	Enterococcus_casseliflavus	0
SL259936	Enterococcus_casseliflavus	0
SL259937	Enterococcus_casseliflavus	0
SL259943	Enterococcus_casseliflavus	0
SL259944	Enterococcus_casseliflavus	0
SL259945	Enterococcus_casseliflavus	0
SL259946	Enterococcus_casseliflavus	0
SL259925	Enterococcus_faecalis	0.17636
SL259926	Enterococcus_faecalis	0.36503
SL259927	Enterococcus_faecalis	0.19232
SL259928	Enterococcus_faecalis	0.14155
SL259934	Enterococcus_faecalis	0.22435
SL259935	Enterococcus_faecalis	0.10094
SL259936	Enterococcus_faecalis	0.18594
SL259937	Enterococcus_faecalis	0.1391
SL259943	Enterococcus_faecalis	0.32135
SL259944	Enterococcus_faecalis	0.55035
SL259945	Enterococcus_faecalis	0.06467
SL259946	Enterococcus_faecalis	3.10847
SL259925	Enterococcus_faecium	0
SL259926	Enterococcus_faecium	0
SL259927	Enterococcus_faecium	0
SL259928	Enterococcus_faecium	0
SL259934	Enterococcus_faecium	0.05204
SL259935	Enterococcus_faecium	0
SL259936	Enterococcus_faecium	0
SL259937	Enterococcus_faecium	0
SL259943	Enterococcus_faecium	0
SL259944	Enterococcus_faecium	0
SL259945	Enterococcus_faecium	0
SL259946	Enterococcus_faecium	3.75811
SL259925	Enterococcus_italicus	0
SL259926	Enterococcus_italicus	0
SL259927	Enterococcus_italicus	0
SL259928	Enterococcus_italicus	0
SL259934	Enterococcus_italicus	0
SL259935	Enterococcus_italicus	0
SL259936	Enterococcus_italicus	0
SL259937	Enterococcus_italicus	0
SL259943	Enterococcus_italicus	0
SL259944	Enterococcus_italicus	0
SL259945	Enterococcus_italicus	0
SL259946	Enterococcus_italicus	0
SL259925	Lactobacillus_brevis	0
SL259926	Lactobacillus_brevis	0
SL259927	Lactobacillus_brevis	0
SL259928	Lactobacillus_brevis	0
SL259934	Lactobacillus_brevis	0
SL259935	Lactobacillus_brevis	0
SL259936	Lactobacillus_brevis	0
SL259937	Lactobacillus_brevis	0
SL259943	Lactobacillus_brevis	0
SL259944	Lactobacillus_brevis	0
SL259945	Lactobacillus_brevis	0
SL259946	Lactobacillus_brevis	0
SL259925	Lactobacillus_crispatus	0
SL259926	Lactobacillus_crispatus	0
SL259927	Lactobacillus_crispatus	0
SL259928	Lactobacillus_crispatus	0
SL259934	Lactobacillus_crispatus	0
SL259935	Lactobacillus_crispatus	0
SL259936	Lactobacillus_crispatus	0
SL259937	Lactobacillus_crispatus	0
SL259943	Lactobacillus_crispatus	0
SL259944	Lactobacillus_crispatus	0
SL259945	Lactobacillus_crispatus	0
SL259946	Lactobacillus_crispatus	0
SL259925	Lactobacillus_delbrueckii	0
SL259926	Lactobacillus_delbrueckii	0
SL259927	Lactobacillus_delbrueckii	0
SL259928	Lactobacillus_delbrueckii	0
SL259934	Lactobacillus_delbrueckii	0
SL259935	Lactobacillus_delbrueckii	0
SL259936	Lactobacillus_delbrueckii	0
SL259937	Lactobacillus_delbrueckii	0
SL259943	Lactobacillus_delbrueckii	0
SL259944	Lactobacillus_delbrueckii	0
SL259945	Lactobacillus_delbrueckii	0
SL259946	Lactobacillus_delbrueckii	0
SL259925	Lactobacillus_fermentum	0
SL259926	Lactobacillus_fermentum	0
SL259927	Lactobacillus_fermentum	0
SL259928	Lactobacillus_fermentum	2.14871
SL259934	Lactobacillus_fermentum	0
SL259935	Lactobacillus_fermentum	0
SL259936	Lactobacillus_fermentum	0
SL259937	Lactobacillus_fermentum	0.33797
SL259943	Lactobacillus_fermentum	0
SL259944	Lactobacillus_fermentum	0
SL259945	Lactobacillus_fermentum	0
SL259946	Lactobacillus_fermentum	0
SL259925	Lactobacillus_gasseri	0
SL259926	Lactobacillus_gasseri	0
SL259927	Lactobacillus_gasseri	0
SL259928	Lactobacillus_gasseri	0
SL259934	Lactobacillus_gasseri	0
SL259935	Lactobacillus_gasseri	0
SL259936	Lactobacillus_gasseri	0
SL259937	Lactobacillus_gasseri	0
SL259943	Lactobacillus_gasseri	0
SL259944	Lactobacillus_gasseri	0
SL259945	Lactobacillus_gasseri	0
SL259946	Lactobacillus_gasseri	0
SL259925	Lactobacillus_helveticus	0
SL259926	Lactobacillus_helveticus	0
SL259927	Lactobacillus_helveticus	0
SL259928	Lactobacillus_helveticus	0
SL259934	Lactobacillus_helveticus	0
SL259935	Lactobacillus_helveticus	0
SL259936	Lactobacillus_helveticus	0
SL259937	Lactobacillus_helveticus	0
SL259943	Lactobacillus_helveticus	0
SL259944	Lactobacillus_helveticus	0
SL259945	Lactobacillus_helveticus	0
SL259946	Lactobacillus_helveticus	0
SL259925	Lactobacillus_iners	0
SL259926	Lactobacillus_iners	0
SL259927	Lactobacillus_iners	0.3299
SL259928	Lactobacillus_iners	0
SL259934	Lactobacillus_iners	0
SL259935	Lactobacillus_iners	0
SL259936	Lactobacillus_iners	0
SL259937	Lactobacillus_iners	0
SL259943	Lactobacillus_iners	0
SL259944	Lactobacillus_iners	0
SL259945	Lactobacillus_iners	0
SL259946	Lactobacillus_iners	0
SL259925	Lactobacillus_jensenii	0
SL259926	Lactobacillus_jensenii	0
SL259927	Lactobacillus_jensenii	0
SL259928	Lactobacillus_jensenii	0
SL259934	Lactobacillus_jensenii	0
SL259935	Lactobacillus_jensenii	0
SL259936	Lactobacillus_jensenii	0
SL259937	Lactobacillus_jensenii	0
SL259943	Lactobacillus_jensenii	0
SL259944	Lactobacillus_jensenii	0
SL259945	Lactobacillus_jensenii	0
SL259946	Lactobacillus_jensenii	0
SL259925	Lactobacillus_plantarum	0
SL259926	Lactobacillus_plantarum	0
SL259927	Lactobacillus_plantarum	0
SL259928	Lactobacillus_plantarum	0
SL259934	Lactobacillus_plantarum	0
SL259935	Lactobacillus_plantarum	0
SL259936	Lactobacillus_plantarum	0
SL259937	Lactobacillus_plantarum	0
SL259943	Lactobacillus_plantarum	0
SL259944	Lactobacillus_plantarum	0
SL259945	Lactobacillus_plantarum	0
SL259946	Lactobacillus_plantarum	0
SL259925	Lactobacillus_sp_7_1_47FAA	0
SL259926	Lactobacillus_sp_7_1_47FAA	0
SL259927	Lactobacillus_sp_7_1_47FAA	0
SL259928	Lactobacillus_sp_7_1_47FAA	0
SL259934	Lactobacillus_sp_7_1_47FAA	0
SL259935	Lactobacillus_sp_7_1_47FAA	0
SL259936	Lactobacillus_sp_7_1_47FAA	0
SL259937	Lactobacillus_sp_7_1_47FAA	0
SL259943	Lactobacillus_sp_7_1_47FAA	0
SL259944	Lactobacillus_sp_7_1_47FAA	0
SL259945	Lactobacillus_sp_7_1_47FAA	0
SL259946	Lactobacillus_sp_7_1_47FAA	0
SL259925	Pediococcus_pentosaceus	0
SL259926	Pediococcus_pentosaceus	0
SL259927	Pediococcus_pentosaceus	0
SL259928	Pediococcus_pentosaceus	0
SL259934	Pediococcus_pentosaceus	0
SL259935	Pediococcus_pentosaceus	0
SL259936	Pediococcus_pentosaceus	0
SL259937	Pediococcus_pentosaceus	0
SL259943	Pediococcus_pentosaceus	0
SL259944	Pediococcus_pentosaceus	0
SL259945	Pediococcus_pentosaceus	0
SL259946	Pediococcus_pentosaceus	0
SL259925	Leuconostoc_carnosum	0
SL259926	Leuconostoc_carnosum	0
SL259927	Leuconostoc_carnosum	0
SL259928	Leuconostoc_carnosum	0
SL259934	Leuconostoc_carnosum	0
SL259935	Leuconostoc_carnosum	0
SL259936	Leuconostoc_carnosum	0
SL259937	Leuconostoc_carnosum	0
SL259943	Leuconostoc_carnosum	0
SL259944	Leuconostoc_carnosum	0
SL259945	Leuconostoc_carnosum	0
SL259946	Leuconostoc_carnosum	0
SL259925	Leuconostoc_citreum	0
SL259926	Leuconostoc_citreum	0
SL259927	Leuconostoc_citreum	0
SL259928	Leuconostoc_citreum	0
SL259934	Leuconostoc_citreum	0
SL259935	Leuconostoc_citreum	0
SL259936	Leuconostoc_citreum	0
SL259937	Leuconostoc_citreum	0
SL259943	Leuconostoc_citreum	0
SL259944	Leuconostoc_citreum	0
SL259945	Leuconostoc_citreum	0
SL259946	Leuconostoc_citreum	0
SL259925	Leuconostoc_lactis	0
SL259926	Leuconostoc_lactis	0
SL259927	Leuconostoc_lactis	0
SL259928	Leuconostoc_lactis	0
SL259934	Leuconostoc_lactis	0
SL259935	Leuconostoc_lactis	0
SL259936	Leuconostoc_lactis	0
SL259937	Leuconostoc_lactis	0
SL259943	Leuconostoc_lactis	0
SL259944	Leuconostoc_lactis	0
SL259945	Leuconostoc_lactis	0
SL259946	Leuconostoc_lactis	0
SL259925	Leuconostoc_mesenteroides	0
SL259926	Leuconostoc_mesenteroides	0
SL259927	Leuconostoc_mesenteroides	0
SL259928	Leuconostoc_mesenteroides	0
SL259934	Leuconostoc_mesenteroides	0
SL259935	Leuconostoc_mesenteroides	0
SL259936	Leuconostoc_mesenteroides	0
SL259937	Leuconostoc_mesenteroides	0
SL259943	Leuconostoc_mesenteroides	0
SL259944	Leuconostoc_mesenteroides	0
SL259945	Leuconostoc_mesenteroides	0
SL259946	Leuconostoc_mesenteroides	0
SL259925	Leuconostoc_pseudomesenteroides	0
SL259926	Leuconostoc_pseudomesenteroides	0
SL259927	Leuconostoc_pseudomesenteroides	0
SL259928	Leuconostoc_pseudomesenteroides	0
SL259934	Leuconostoc_pseudomesenteroides	0
SL259935	Leuconostoc_pseudomesenteroides	0
SL259936	Leuconostoc_pseudomesenteroides	0
SL259937	Leuconostoc_pseudomesenteroides	0
SL259943	Leuconostoc_pseudomesenteroides	0
SL259944	Leuconostoc_pseudomesenteroides	0
SL259945	Leuconostoc_pseudomesenteroides	0
SL259946	Leuconostoc_pseudomesenteroides	0
SL259925	Leuconostoc_unclassified	0
SL259926	Leuconostoc_unclassified	0
SL259927	Leuconostoc_unclassified	0
SL259928	Leuconostoc_unclassified	0
SL259934	Leuconostoc_unclassified	0
SL259935	Leuconostoc_unclassified	0
SL259936	Leuconostoc_unclassified	0
SL259937	Leuconostoc_unclassified	0
SL259943	Leuconostoc_unclassified	0
SL259944	Leuconostoc_unclassified	0
SL259945	Leuconostoc_unclassified	0
SL259946	Leuconostoc_unclassified	0
SL259925	Weissella_cibaria	0
SL259926	Weissella_cibaria	0
SL259927	Weissella_cibaria	0
SL259928	Weissella_cibaria	0
SL259934	Weissella_cibaria	0
SL259935	Weissella_cibaria	0
SL259936	Weissella_cibaria	0
SL259937	Weissella_cibaria	0
SL259943	Weissella_cibaria	0
SL259944	Weissella_cibaria	0
SL259945	Weissella_cibaria	0
SL259946	Weissella_cibaria	0
